dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
28/7/2021,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,registered,5
28/7/2021,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0,registered,5
28/7/2021,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,registered,6
28/7/2021,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,registered,26
28/7/2021,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,registered,110
28/7/2021,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,registered,278
28/7/2021,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,registered,409
28/7/2021,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,registered,189
28/7/2021,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,registered,86
28/7/2021,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,registered,113
28/7/2021,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,registered,151
28/7/2021,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,registered,126
28/7/2021,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,registered,111
28/7/2021,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,registered,124
28/7/2021,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,registered,214
28/7/2021,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,registered,423
28/7/2021,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,registered,428
28/7/2021,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,registered,285
28/7/2021,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,registered,229
28/7/2021,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,registered,165
28/7/2021,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,registered,149
28/7/2021,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,registered,95
29/7/2021,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,registered,45
29/7/2021,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,registered,22
29/7/2021,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0,registered,10
29/7/2021,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0,registered,9
29/7/2021,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,registered,4
29/7/2021,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0,registered,23
29/7/2021,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0,registered,83
29/7/2021,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,registered,228
29/7/2021,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0,registered,354
29/7/2021,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,registered,151
29/7/2021,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,registered,69
29/7/2021,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,registered,118
29/7/2021,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,registered,95
29/7/2021,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0,registered,114
29/7/2021,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,registered,114
29/7/2021,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,registered,129
29/7/2021,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,registered,198
29/7/2021,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,registered,374
29/7/2021,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,registered,313
29/7/2021,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,registered,219
29/7/2021,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,registered,153
29/7/2021,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,registered,134
29/7/2021,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,registered,127
29/7/2021,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,registered,90
30/7/2021,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,registered,73
30/7/2021,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,registered,75
30/7/2021,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,registered,31
30/7/2021,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,registered,25
30/7/2021,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,registered,6
30/7/2021,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,registered,9
30/7/2021,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,registered,18
30/7/2021,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,registered,39
30/7/2021,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,registered,87
30/7/2021,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,registered,125
30/7/2021,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,registered,182
30/7/2021,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,registered,206
30/7/2021,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,registered,230
30/7/2021,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0,registered,183
30/7/2021,3,0,7,14,0,6,0,1,0.9,0.7879,0.29,0,registered,193
30/7/2021,3,0,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,registered,189
30/7/2021,3,0,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,registered,176
30/7/2021,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,registered,209
30/7/2021,3,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,registered,207
30/7/2021,3,0,7,19,0,6,0,1,0.74,0.6515,0.33,0.2239,registered,155
30/7/2021,3,0,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,registered,132
30/7/2021,3,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,registered,123
30/7/2021,3,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,registered,129
30/7/2021,3,0,7,23,0,6,0,1,0.76,0.697,0.55,0.0896,registered,114
31/7/2021,3,0,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,registered,80
31/7/2021,3,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,registered,71
31/7/2021,3,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,registered,48
31/7/2021,3,0,7,3,0,0,0,1,0.74,0.697,0.66,0,registered,26
31/7/2021,3,0,7,4,0,0,0,1,0.72,0.6818,0.7,0,registered,7
31/7/2021,3,0,7,5,0,0,0,1,0.72,0.6818,0.69,0,registered,4
31/7/2021,3,0,7,6,0,0,0,1,0.74,0.697,0.7,0,registered,8
31/7/2021,3,0,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,registered,26
31/7/2021,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,registered,88
31/7/2021,3,0,7,9,0,0,0,1,0.8,0.7424,0.49,0,registered,128
31/7/2021,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,registered,163
31/7/2021,3,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,registered,163
31/7/2021,3,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,registered,192
31/7/2021,3,0,7,13,0,0,0,1,0.9,0.7727,0.24,0.1343,registered,152
31/7/2021,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,registered,196
31/7/2021,3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,registered,184
31/7/2021,3,0,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,registered,208
31/7/2021,3,0,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,registered,206
31/7/2021,3,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,registered,213
31/7/2021,3,0,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,registered,187
31/7/2021,3,0,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,registered,205
31/7/2021,3,0,7,21,0,0,0,1,0.78,0.7424,0.59,0.2985,registered,96
31/7/2021,3,0,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,registered,71
31/7/2021,3,0,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,registered,56
08/01/2021,3,0,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,registered,22
08/01/2021,3,0,8,1,0,1,1,1,0.72,0.697,0.74,0.194,registered,12
08/01/2021,3,0,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,registered,7
08/01/2021,3,0,8,3,0,1,1,1,0.7,0.6667,0.79,0.1642,registered,4
08/01/2021,3,0,8,4,0,1,1,1,0.66,0.6061,0.83,0.1343,registered,2
08/01/2021,3,0,8,5,0,1,1,1,0.66,0.6061,0.83,0.1045,registered,24
08/01/2021,3,0,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,registered,97
08/01/2021,3,0,8,7,0,1,1,1,0.74,0.6818,0.62,0,registered,258
08/01/2021,3,0,8,8,0,1,1,1,0.8,0.7273,0.43,0.194,registered,347
08/01/2021,3,0,8,9,0,1,1,1,0.82,0.7424,0.41,0,registered,139
08/01/2021,3,0,8,10,0,1,1,1,0.86,0.7576,0.36,0.1642,registered,70
08/01/2021,3,0,8,11,0,1,1,1,0.88,0.7727,0.32,0.1642,registered,66
08/01/2021,3,0,8,12,0,1,1,1,0.9,0.803,0.33,0.2537,registered,115
08/01/2021,3,0,8,13,0,1,1,1,0.9,0.803,0.31,0.2985,registered,112
08/01/2021,3,0,8,14,0,1,1,1,0.92,0.8182,0.29,0.194,registered,86
08/01/2021,3,0,8,15,0,1,1,1,0.9,0.7879,0.27,0,registered,77
08/01/2021,3,0,8,16,0,1,1,1,0.9,0.7879,0.27,0,registered,197
08/01/2021,3,0,8,17,0,1,1,1,0.76,0.6818,0.45,0.2985,registered,445
08/01/2021,3,0,8,18,0,1,1,1,0.78,0.697,0.43,0.194,registered,475
08/01/2021,3,0,8,19,0,1,1,1,0.74,0.6667,0.51,0.2239,registered,350
08/01/2021,3,0,8,20,0,1,1,1,0.72,0.6818,0.62,0.2239,registered,256
08/01/2021,3,0,8,21,0,1,1,1,0.7,0.6515,0.7,0.2537,registered,178
08/01/2021,3,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,registered,116
08/01/2021,3,0,8,23,0,1,1,1,0.68,0.6364,0.74,0.194,registered,82
08/02/2021,3,0,8,0,0,2,1,1,0.66,0.6212,0.74,0,registered,18
08/02/2021,3,0,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,registered,8
08/02/2021,3,0,8,2,0,2,1,1,0.68,0.6364,0.69,0,registered,6
08/02/2021,3,0,8,3,0,2,1,1,0.66,0.6212,0.74,0.194,registered,5
08/02/2021,3,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,registered,10
08/02/2021,3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,registered,17
08/02/2021,3,0,8,6,0,2,1,1,0.68,0.6364,0.69,0.1045,registered,105
08/02/2021,3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,registered,320
08/02/2021,3,0,8,8,0,2,1,1,0.74,0.6818,0.58,0.2836,registered,398
08/02/2021,3,0,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,registered,182
08/02/2021,3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,registered,90
08/02/2021,3,0,8,11,0,2,1,1,0.84,0.7273,0.32,0.4179,registered,96
08/02/2021,3,0,8,12,0,2,1,1,0.86,0.7424,0.3,0.2836,registered,112
08/02/2021,3,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,registered,153
08/02/2021,3,0,8,14,0,2,1,1,0.9,0.7727,0.25,0.2836,registered,114
08/02/2021,3,0,8,15,0,2,1,1,0.9,0.7727,0.25,0.2836,registered,120
08/02/2021,3,0,8,16,0,2,1,1,0.9,0.7727,0.25,0.2836,registered,216
08/02/2021,3,0,8,17,0,2,1,2,0.9,0.7879,0.27,0.1343,registered,493
08/02/2021,3,0,8,18,0,2,1,2,0.86,0.7576,0.34,0.194,registered,491
08/02/2021,3,0,8,19,0,2,1,2,0.86,0.7576,0.36,0.2239,registered,369
08/02/2021,3,0,8,20,0,2,1,2,0.82,0.7576,0.46,0.2537,registered,248
08/02/2021,3,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,registered,201
08/02/2021,3,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,registered,169
08/02/2021,3,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,registered,103
08/03/2021,3,0,8,0,0,3,1,2,0.8,0.7424,0.49,0.1642,registered,32
08/03/2021,3,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,registered,9
08/03/2021,3,0,8,2,0,3,1,2,0.78,0.7121,0.49,0.1642,registered,9
08/03/2021,3,0,8,3,0,3,1,2,0.76,0.697,0.55,0.0896,registered,4
08/03/2021,3,0,8,4,0,3,1,2,0.76,0.697,0.52,0.1642,registered,7
08/03/2021,3,0,8,5,0,3,1,2,0.76,0.697,0.55,0.0896,registered,22
08/03/2021,3,0,8,6,0,3,1,3,0.72,0.6818,0.66,0.4925,registered,101
08/03/2021,3,0,8,7,0,3,1,2,0.74,0.6667,0.51,0.2239,registered,252
08/03/2021,3,0,8,8,0,3,1,2,0.74,0.6667,0.51,0.1642,registered,408
08/03/2021,3,0,8,9,0,3,1,2,0.74,0.6818,0.55,0.194,registered,172
08/03/2021,3,0,8,10,0,3,1,3,0.74,0.6818,0.58,0.0896,registered,59
08/03/2021,3,0,8,11,0,3,1,2,0.74,0.6818,0.58,0.1045,registered,93
08/03/2021,3,0,8,12,0,3,1,3,0.76,0.697,0.55,0.1343,registered,142
08/03/2021,3,0,8,13,0,3,1,2,0.76,0.7121,0.58,0.2239,registered,107
08/03/2021,3,0,8,14,0,3,1,2,0.76,0.7121,0.58,0.2239,registered,104
08/03/2021,3,0,8,15,0,3,1,2,0.7,0.6667,0.79,0.1343,registered,87
08/03/2021,3,0,8,16,0,3,1,3,0.68,0.6364,0.79,0,registered,129
08/03/2021,3,0,8,17,0,3,1,2,0.7,0.6667,0.79,0,registered,378
08/03/2021,3,0,8,18,0,3,1,3,0.7,0.6667,0.84,0,registered,443
08/03/2021,3,0,8,19,0,3,1,3,0.7,0.6667,0.84,0,registered,270
08/03/2021,3,0,8,20,0,3,1,3,0.7,0.6667,0.84,0.1045,registered,80
08/03/2021,3,0,8,21,0,3,1,2,0.68,0.6364,0.89,0.1343,registered,81
08/03/2021,3,0,8,22,0,3,1,3,0.68,0.6364,0.89,0.1045,registered,66
08/03/2021,3,0,8,23,0,3,1,2,0.68,0.6364,0.89,0.0896,registered,52
08/04/2021,3,0,8,0,0,4,1,2,0.68,0.6364,0.89,0.0896,registered,15
08/04/2021,3,0,8,1,0,4,1,2,0.66,0.5909,0.94,0.0896,registered,14
08/04/2021,3,0,8,2,0,4,1,2,0.66,0.5909,0.94,0.0896,registered,5
08/04/2021,3,0,8,3,0,4,1,3,0.66,0.5909,0.94,0.0896,registered,3
08/04/2021,3,0,8,4,0,4,1,2,0.68,0.6364,0.89,0,registered,7
08/04/2021,3,0,8,5,0,4,1,2,0.68,0.6364,0.89,0,registered,17
08/04/2021,3,0,8,6,0,4,1,2,0.68,0.6364,0.89,0.2985,registered,90
08/04/2021,3,0,8,7,0,4,1,2,0.68,0.6364,0.89,0.2985,registered,271
08/04/2021,3,0,8,8,0,4,1,2,0.7,0.6515,0.82,0.3582,registered,369
08/04/2021,3,0,8,9,0,4,1,1,0.72,0.697,0.74,0.3284,registered,162
08/04/2021,3,0,8,10,0,4,1,1,0.72,0.6667,0.71,0.2985,registered,89
08/04/2021,3,0,8,11,0,4,1,2,0.74,0.697,0.66,0.2239,registered,112
08/04/2021,3,0,8,12,0,4,1,2,0.76,0.7121,0.62,0.2239,registered,152
08/04/2021,3,0,8,13,0,4,1,1,0.76,0.7121,0.58,0,registered,142
08/04/2021,3,0,8,14,0,4,1,1,0.8,0.7576,0.55,0.1642,registered,114
08/04/2021,3,0,8,15,0,4,1,1,0.8,0.7576,0.55,0.2537,registered,115
08/04/2021,3,0,8,16,0,4,1,1,0.76,0.7121,0.62,0.3284,registered,220
08/04/2021,3,0,8,17,0,4,1,1,0.76,0.7121,0.62,0.3284,registered,464
08/04/2021,3,0,8,18,0,4,1,1,0.7,0.6667,0.74,0.2985,registered,435
08/04/2021,3,0,8,19,0,4,1,1,0.7,0.6667,0.74,0.2836,registered,301
08/04/2021,3,0,8,20,0,4,1,2,0.7,0.6667,0.74,0.194,registered,245
08/04/2021,3,0,8,21,0,4,1,2,0.7,0.6667,0.74,0.194,registered,186
08/04/2021,3,0,8,22,0,4,1,1,0.68,0.6364,0.74,0.194,registered,141
08/04/2021,3,0,8,23,0,4,1,1,0.66,0.6212,0.74,0.1045,registered,108
08/05/2021,3,0,8,0,0,5,1,1,0.66,0.6212,0.74,0.1045,registered,41
08/05/2021,3,0,8,1,0,5,1,1,0.64,0.5909,0.78,0.0896,registered,16
08/05/2021,3,0,8,2,0,5,1,1,0.66,0.6212,0.69,0,registered,14
08/05/2021,3,0,8,3,0,5,1,1,0.64,0.5909,0.78,0.0896,registered,6
08/05/2021,3,0,8,4,0,5,1,1,0.64,0.5909,0.78,0.1343,registered,6
08/05/2021,3,0,8,5,0,5,1,1,0.64,0.5909,0.78,0.0896,registered,16
08/05/2021,3,0,8,6,0,5,1,1,0.64,0.5909,0.78,0.1343,registered,94
08/05/2021,3,0,8,7,0,5,1,1,0.66,0.6061,0.78,0.1343,registered,247
08/05/2021,3,0,8,8,0,5,1,1,0.7,0.6515,0.65,0.2239,registered,415
08/05/2021,3,0,8,9,0,5,1,1,0.72,0.6667,0.58,0.1045,registered,183
08/05/2021,3,0,8,10,0,5,1,1,0.74,0.6818,0.55,0.1343,registered,113
08/05/2021,3,0,8,11,0,5,1,2,0.76,0.697,0.52,0.2537,registered,103
08/05/2021,3,0,8,12,0,5,1,1,0.76,0.697,0.52,0.2537,registered,159
08/05/2021,3,0,8,13,0,5,1,1,0.78,0.7121,0.52,0.2537,registered,164
08/05/2021,3,0,8,14,0,5,1,2,0.78,0.7121,0.52,0.2537,registered,164
08/05/2021,3,0,8,15,0,5,1,1,0.76,0.697,0.55,0.2537,registered,160
08/05/2021,3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0.2537,registered,254
08/05/2021,3,0,8,17,0,5,1,1,0.78,0.7121,0.49,0.2985,registered,466
08/05/2021,3,0,8,18,0,5,1,1,0.76,0.697,0.52,0.2537,registered,361
08/05/2021,3,0,8,19,0,5,1,1,0.74,0.6818,0.55,0.2537,registered,282
08/05/2021,3,0,8,20,0,5,1,1,0.72,0.6667,0.58,0.2239,registered,221
08/05/2021,3,0,8,21,0,5,1,1,0.7,0.6515,0.65,0.194,registered,119
08/05/2021,3,0,8,22,0,5,1,1,0.7,0.6515,0.65,0.2239,registered,137
08/05/2021,3,0,8,23,0,5,1,1,0.68,0.6364,0.69,0.2239,registered,102
08/06/2021,3,0,8,0,0,6,0,1,0.66,0.6061,0.78,0.194,registered,104
08/06/2021,3,0,8,1,0,6,0,1,0.66,0.6061,0.78,0.1642,registered,50
08/06/2021,3,0,8,2,0,6,0,1,0.66,0.6061,0.78,0.2239,registered,39
08/06/2021,3,0,8,3,0,6,0,2,0.66,0.6061,0.78,0.1642,registered,28
08/06/2021,3,0,8,4,0,6,0,2,0.66,0.6061,0.83,0.1642,registered,5
08/06/2021,3,0,8,5,0,6,0,1,0.64,0.5758,0.89,0.0896,registered,4
08/06/2021,3,0,8,6,0,6,0,1,0.64,0.5758,0.89,0.1045,registered,22
08/06/2021,3,0,8,7,0,6,0,1,0.68,0.6364,0.83,0.1642,registered,49
08/06/2021,3,0,8,8,0,6,0,1,0.68,0.6364,0.83,0.1642,registered,94
08/06/2021,3,0,8,9,0,6,0,1,0.74,0.697,0.7,0.2239,registered,155
08/06/2021,3,0,8,10,0,6,0,2,0.74,0.697,0.7,0.2836,registered,199
08/06/2021,3,0,8,11,0,6,0,1,0.78,0.7424,0.62,0.2239,registered,211
08/06/2021,3,0,8,12,0,6,0,1,0.8,0.7576,0.55,0.2239,registered,252
08/06/2021,3,0,8,13,0,6,0,2,0.8,0.7727,0.59,0.3284,registered,265
08/06/2021,3,0,8,14,0,6,0,1,0.82,0.7727,0.52,0.2537,registered,204
08/06/2021,3,0,8,15,0,6,0,2,0.84,0.803,0.53,0.2537,registered,232
08/06/2021,3,0,8,16,0,6,0,3,0.74,0.7121,0.79,0.1642,registered,188
08/06/2021,3,0,8,17,0,6,0,3,0.74,0.7121,0.79,0.1642,registered,88
08/06/2021,3,0,8,18,0,6,0,2,0.72,0.697,0.79,0.4478,registered,130
08/06/2021,3,0,8,19,0,6,0,3,0.72,0.7121,0.84,0.2537,registered,114
08/06/2021,3,0,8,20,0,6,0,3,0.72,0.697,0.79,0.2836,registered,79
08/06/2021,3,0,8,21,0,6,0,2,0.7,0.6667,0.84,0.3284,registered,86
08/06/2021,3,0,8,22,0,6,0,2,0.7,0.6667,0.84,0.3284,registered,96
08/06/2021,3,0,8,23,0,6,0,3,0.7,0.6667,0.84,0.2836,registered,79
08/07/2021,3,0,8,0,0,0,0,2,0.7,0.6667,0.84,0.2836,registered,66
08/07/2021,3,0,8,1,0,0,0,2,0.7,0.6667,0.84,0.2537,registered,63
08/07/2021,3,0,8,2,0,0,0,2,0.7,0.6667,0.84,0.2239,registered,48
08/07/2021,3,0,8,3,0,0,0,2,0.7,0.6667,0.84,0.1343,registered,23
08/07/2021,3,0,8,4,0,0,0,1,0.7,0.6667,0.84,0.1343,registered,5
08/07/2021,3,0,8,5,0,0,0,1,0.7,0.6667,0.89,0.194,registered,4
08/07/2021,3,0,8,6,0,0,0,1,0.7,0.6667,0.89,0.1642,registered,10
08/07/2021,3,0,8,7,0,0,0,1,0.7,0.6667,0.84,0.194,registered,28
08/07/2021,3,0,8,8,0,0,0,1,0.72,0.697,0.79,0.194,registered,66
08/07/2021,3,0,8,9,0,0,0,1,0.76,0.7424,0.75,0.1045,registered,102
08/07/2021,3,0,8,10,0,0,0,1,0.8,0.803,0.66,0.1343,registered,178
08/07/2021,3,0,8,11,0,0,0,1,0.82,0.8333,0.63,0,registered,156
08/07/2021,3,0,8,12,0,0,0,1,0.9,0.8485,0.42,0.2985,registered,209
08/07/2021,3,0,8,13,0,0,0,1,0.9,0.8485,0.42,0.2985,registered,206
08/07/2021,3,0,8,14,0,0,0,1,0.86,0.803,0.47,0.194,registered,192
08/07/2021,3,0,8,15,0,0,0,3,0.72,0.697,0.74,0.2985,registered,208
08/07/2021,3,0,8,16,0,0,0,3,0.72,0.697,0.74,0.2985,registered,119
08/07/2021,3,0,8,17,0,0,0,3,0.74,0.7121,0.74,0.6418,registered,131
08/07/2021,3,0,8,18,0,0,0,1,0.72,0.697,0.74,0.0896,registered,155
08/07/2021,3,0,8,19,0,0,0,1,0.72,0.697,0.79,0.1642,registered,160
08/07/2021,3,0,8,20,0,0,0,1,0.72,0.7121,0.84,0.1343,registered,133
08/07/2021,3,0,8,21,0,0,0,1,0.72,0.7121,0.84,0.1045,registered,100
08/07/2021,3,0,8,22,0,0,0,1,0.7,0.6667,0.89,0.194,registered,82
08/07/2021,3,0,8,23,0,0,0,1,0.7,0.6667,0.79,0.1045,registered,43
08/08/2021,3,0,8,0,0,1,1,1,0.7,0.6667,0.79,0.1045,registered,17
08/08/2021,3,0,8,1,0,1,1,1,0.68,0.6364,0.83,0.1343,registered,8
08/08/2021,3,0,8,2,0,1,1,1,0.66,0.5909,0.89,0,registered,3
08/08/2021,3,0,8,3,0,1,1,1,0.66,0.5909,0.89,0,registered,0
08/08/2021,3,0,8,4,0,1,1,1,0.66,0.5909,0.89,0.1045,registered,8
08/08/2021,3,0,8,5,0,1,1,1,0.7,0.6667,0.79,0.0896,registered,14
08/08/2021,3,0,8,6,0,1,1,1,0.7,0.6515,0.65,0.2836,registered,87
08/08/2021,3,0,8,7,0,1,1,1,0.72,0.6818,0.62,0.2985,registered,249
08/08/2021,3,0,8,8,0,1,1,1,0.74,0.6818,0.58,0.3284,registered,320
08/08/2021,3,0,8,9,0,1,1,1,0.76,0.697,0.55,0.3881,registered,146
08/08/2021,3,0,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,registered,62
08/08/2021,3,0,8,11,0,1,1,1,0.82,0.7424,0.48,0.3582,registered,89
08/08/2021,3,0,8,12,0,1,1,1,0.82,0.7576,0.46,0.2537,registered,134
08/08/2021,3,0,8,13,0,1,1,1,0.84,0.7576,0.44,0.2985,registered,108
08/08/2021,3,0,8,14,0,1,1,1,0.82,0.7424,0.43,0.2985,registered,109
08/08/2021,3,0,8,15,0,1,1,1,0.84,0.7576,0.41,0.2985,registered,86
08/08/2021,3,0,8,16,0,1,1,1,0.86,0.7727,0.39,0.2836,registered,218
08/08/2021,3,0,8,17,0,1,1,1,0.86,0.7727,0.39,0.1642,registered,460
08/08/2021,3,0,8,18,0,1,1,1,0.84,0.7576,0.41,0.1343,registered,465
08/08/2021,3,0,8,19,0,1,1,1,0.82,0.7424,0.43,0.1045,registered,352
08/08/2021,3,0,8,20,0,1,1,1,0.8,0.7576,0.55,0,registered,215
08/08/2021,3,0,8,21,0,1,1,1,0.76,0.7121,0.58,0.0896,registered,156
08/08/2021,3,0,8,22,0,1,1,1,0.76,0.7121,0.58,0.1045,registered,121
08/08/2021,3,0,8,23,0,1,1,1,0.74,0.697,0.66,0.1045,registered,53
08/09/2021,3,0,8,0,0,2,1,1,0.72,0.697,0.79,0.1343,registered,25
08/09/2021,3,0,8,1,0,2,1,1,0.72,0.6818,0.66,0,registered,9
08/09/2021,3,0,8,2,0,2,1,1,0.72,0.6818,0.7,0,registered,3
08/09/2021,3,0,8,3,0,2,1,1,0.72,0.6818,0.62,0,registered,3
08/09/2021,3,0,8,4,0,2,1,1,0.7,0.6667,0.74,0,registered,6
08/09/2021,3,0,8,5,0,2,1,1,0.7,0.6515,0.65,0.0896,registered,25
08/09/2021,3,0,8,6,0,2,1,1,0.72,0.6667,0.64,0,registered,95
08/09/2021,3,0,8,7,0,2,1,1,0.72,0.697,0.74,0.1045,registered,313
08/09/2021,3,0,8,8,0,2,1,1,0.74,0.697,0.66,0,registered,352
08/09/2021,3,0,8,9,0,2,1,2,0.78,0.7424,0.62,0.1343,registered,141
08/09/2021,3,0,8,10,0,2,1,2,0.8,0.7727,0.59,0.2239,registered,89
08/09/2021,3,0,8,11,0,2,1,1,0.8,0.7727,0.59,0.2239,registered,88
08/09/2021,3,0,8,12,0,2,1,1,0.82,0.7879,0.56,0.194,registered,125
08/09/2021,3,0,8,13,0,2,1,1,0.84,0.7879,0.49,0.1642,registered,127
08/09/2021,3,0,8,14,0,2,1,1,0.86,0.7879,0.44,0.2836,registered,95
08/09/2021,3,0,8,15,0,2,1,1,0.86,0.7727,0.39,0.2836,registered,106
08/09/2021,3,0,8,16,0,2,1,1,0.86,0.7727,0.39,0.2985,registered,228
08/09/2021,3,0,8,17,0,2,1,1,0.8,0.7576,0.55,0.1642,registered,453
08/09/2021,3,0,8,18,0,2,1,1,0.8,0.7576,0.55,0.194,registered,488
08/09/2021,3,0,8,19,0,2,1,1,0.8,0.7424,0.49,0.1045,registered,302
08/09/2021,3,0,8,20,0,2,1,1,0.8,0.7273,0.43,0.194,registered,258
